Filename,Date,Hour,Foraging,n
Potomac 2019 05 31 POD2807 file01.CP352,9/19/2019,17,TRUE,8
Potomac 2019 05 31 POD2807 file01.CP353,9/20/2019,8,TRUE,4
Potomac 2019 05 31 POD2807 file01.CP354,9/20/2019,13,TRUE,2
Potomac 2019 05 31 POD2807 file01.CP355,9/21/2019,8,TRUE,15
Potomac 2019 05 31 POD2807 file01.CP356,9/21/2019,9,TRUE,1
Potomac 2019 05 31 POD2807 file01.CP357,9/24/2019,3,TRUE,3
Potomac 2019 05 31 POD2807 file01.CP358,9/26/2019,11,TRUE,3
Potomac 2019 05 31 POD2807 file01.CP359,9/27/2019,9,TRUE,2
Potomac 2019 05 31 POD2807 file01.CP360,9/29/2019,2,TRUE,2
Potomac 2019 05 31 POD2807 file01.CP361,9/29/2019,12,TRUE,1
Potomac 2019 05 31 POD2807 file01.CP362,10/1/2019,4,TRUE,2
Potomac 2019 05 31 POD2807 file01.CP363,10/2/2019,6,TRUE,5
Potomac 2019 05 31 POD2807 file01.CP364,10/2/2019,8,TRUE,1
Potomac 2019 05 31 POD2807 file01.CP365,10/2/2019,15,TRUE,3
Potomac 2019 05 31 POD2807 file01.CP366,10/3/2019,2,TRUE,3
Potomac 2019 05 31 POD2807 file01.CP367,10/5/2019,10,TRUE,1
Potomac 2019 05 31 POD2807 file01.CP368,10/6/2019,1,TRUE,3
Potomac 2019 05 31 POD2807 file01.CP369,10/8/2019,5,TRUE,1
Potomac 2019 05 31 POD2807 file01.CP370,10/8/2019,22,TRUE,3
Potomac 2019 05 31 POD2807 file01.CP371,10/10/2019,4,TRUE,4
Potomac 2019 05 31 POD2807 file01.CP372,10/10/2019,9,TRUE,1
Potomac 2019 05 31 POD2807 file01.CP373,10/11/2019,13,TRUE,2
Potomac 2019 05 31 POD2807 file01.CP374,10/11/2019,14,TRUE,5
Potomac 2019 05 31 POD2807 file01.CP375,10/12/2019,8,TRUE,1
Potomac 2019 05 31 POD2807 file01.CP376,10/12/2019,9,TRUE,1
Potomac 2019 05 31 POD2807 file01.CP377,10/12/2019,10,TRUE,12
